V874;Persona lesionada en col·lisió entre cotxe i vehicle pesant (trànsit)
V875;Persona lesionada en col·lisió entre vehicle pesant i autobús (trànsit)
V876;Persona lesionada en col·lisió entre ferrocarril o vehicle ferroviari i cotxe (trànsit)
V877;Persona lesionada en col·lisió entre altres vehicles de motor especificats (trànsit)
V878;Persona lesionada en altres accidents de mitjans de transport especificats sense col·lisió que impliquen vehicle de motor (trànsit)
V879;Persona lesionada en altres accidents de mitjans de transport especificats (amb col·lisió) (sense col·lisió) que impliquen vehicle sense motor (trànsit)
V880;Persona lesionada en col·lisió que no és de trànsit entre cotxe i vehicle de motor de dues o tres rodes
V881;Persona lesionada en col·lisió que no és de trànsit entre un altre vehicle de motor i vehicle de motor de dues o tres rodes
V882;Persona lesionada en col·lisió que no és de trànsit entre cotxe i camioneta o furgoneta
V883;Persona lesionada en col·lisió que no és de trànsit entre cotxe i autobús
V884;Persona lesionada en col·lisió que no és de trànsit entre cotxe i vehicle pesant
V885;Persona lesionada en col·lisió que no és de trànsit entre vehicle pesant i autobús
V886;Persona lesionada en col·lisió que no és de trànsit entre ferrocarril o vehicle ferroviari i cotxe
V887;Persona lesionada en col·lisió que no és de trànsit entre altres vehicles de motor especificats
V888;Persona lesionada en altres accidents que no són de trànsit de mitjans de transport especificats sense col·lisió que impliquen vehicle de motor
V889;Persona lesionada en altres accidents que no són de trànsit de mitjans de transport especificats (amb col·lisió) (sense col·lisió) que impliquen vehicle sense motor
V890;Persona lesionada en accident que no és de trànsit de vehicle de motor no especificat
V891;Persona lesionada en accident que no és de trànsit de vehicle sense motor no especificat
V892;Persona lesionada en accident de trànsit de vehicle de motor no especificat
V893;Persona lesionada en accident de trànsit de vehicle sense motor no especificat
V899;Persona lesionada en accident de vehicle no especificat
V900;Accident d'embarcació que causa ofegament per immersió i submersió: Vaixell mercant
V901;Accident d'embarcació que causa ofegament per immersió i submersió: Vaixell de passatge
V902;Accident d'embarcació que causa ofegament per immersió i submersió: Vaixell de pesca
V903;Accident d'embarcació que causa ofegament per immersió i submersió: Altres embarcacions motoritzades
V904;Accident d'embarcació que causa ofegament per immersió i submersió: Embarcació de vela
V905;Accident d'embarcació que causa ofegament per immersió i submersió: Canoa o caiac
V906;Accident d'embarcació que causa ofegament per immersió i submersió: Embarcació pneumàtica (no motoritzada)
V907;Accident d'embarcació que causa ofegament per immersió i submersió: Esquís aquàtics
V908;Accident d'embarcació que causa ofegament per immersió i submersió: Altres embarcacions no motoritzades
V909;Accident d'embarcació que causa ofegament per immersió i submersió: Embarcació no especificada
V910;Accident d'embarcació que causa altres tipus de lesions: Vaixell mercant
V911;Accident d'embarcació que causa altres tipus de lesions: Vaixell de passatge
V912;Accident d'embarcació que causa altres tipus de lesions: Vaixell de pesca
V913;Accident d'embarcació que causa altres tipus de lesions: Altres embarcacions motoritzades
V914;Accident d'embarcació que causa altres tipus de lesions: Embarcació de vela
V915;Accident d'embarcació que causa altres tipus de lesions: Canoa o caiac
V916;Accident d'embarcació que causa altres tipus de lesions: Embarcació pneumàtica (no motoritzada)
V917;Accident d'embarcació que causa altres tipus de lesions: Esquís aquàtics
V918;Accident d'embarcació que causa altres tipus de lesions: Altres embarcacions no motoritzades
V919;Accident d'embarcació que causa altres tipus de lesions: Embarcació no especificada
V920;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Vaixell mercant
V921;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Vaixell de passatge
V922;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Vaixell de pesca
V923;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Altres embarcacions motoritzades
V924;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Embarcació de vela
V925;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Canoa o caiac
V926;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Embarcació pneumàtica (no motoritzada)
V927;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Esquís aquàtics
V928;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Altres embarcacions no motoritzades
V929;Ofegament per immersió i submersió relacionats amb mitjans de transport aquàtic sense accident d'embarcació: Embarcació no especificada
V930;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Vaixell mercant
V931;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Vaixell de passatge
V932;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Vaixell de pesca
V933;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Altres embarcacions motoritzades
V934;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Embarcació de vela
V935;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Canoa o caiac
V936;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Embarcació pneumàtica (no motoritzada)
V937;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Esquís aquàtics
V938;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Altres embarcacions no motoritzades
V939;Accident a bord d'embarcació, sense accident d'embarcació, que no causa ofegament per immersió i submersió: Embarcació no especificada
V940;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Vaixell mercant
V941;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Vaixell de passatge
V942;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Vaixell de pesca
V943;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Altres embarcacions motoritzades
V944;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Embarcació de vela
V945;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Canoa o caiac
V946;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Embarcació pneumàtica (no motoritzada)
V947;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Esquís aquàtics
V948;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Altres embarcacions no motoritzades
V949;Altres accidents de mitjans de transport aquàtic i accidents de mitjans de transport aquàtic no especificats: Embarcació no especificada
V950;Accident d'helicòpter que causa lesió a l'ocupant
V951;Accident d'ultralleuger, microlleuger o motoveler que causa lesió a ocupant
V952;Accident d'altra aeronau privada d'ales fixes que causa lesió a ocupant
V953;Accident d'aeronau comercial d'ales fixes que causa lesió a ocupant
V954;Accident d'aeronau espacial que causa lesió a l'ocupant
V958;Altres accidents d'aeronau que causen lesió a ocupant
V959;Accident d'aeronau no especificada que causa lesió a ocupant
V960;Accident de globus que causa lesió a l'ocupant
V961;Accident d'ala delta que causa lesió a ocupant
V962;Accident de planador (no motoritzat) que causa lesió a ocupant
V968;Altres accidents d'aeronau no motoritzada que causen lesió a ocupant
V969;Accident d'aeronau no motoritzada no especificada que causa lesió a ocupant
V970;Ocupant d'aeronau lesionat en altres accidents de mitjans de transport aeri especificats
V971;Persona lesionada en pujar o baixar d'aeronau
V972;Paracaigudista lesionat en accident de mitjà de transport aeri
V973;Persona a terra lesionada en accident de mitjà de transport aeri
V978;Altres accidents de mitjans de transport aeri no classificats a cap altre lloc
W000;Caiguda al mateix nivell que implica gel i neu: domicili
W001;Caiguda al mateix nivell que implica gel i neu:  institució residencial
W002;Caiguda al mateix nivell que implica gel i neu:  escola, altres institucions i àrees administratives públiques
W003;Caiguda al mateix nivell que implica gel i neu: zona esportiva
W004;Caiguda al mateix nivell que implica gel i neu: carrer i via pública
W005;Caiguda al mateix nivell que implica gel i neu:  àrea comercial i de serveis
W006;Caiguda al mateix nivell que implica gel i neu: zona industrial i de construcció
W007;Caiguda al mateix nivell que implica gel i neu:  granja
W008;Caiguda al mateix nivell que implica gel i neu: altres llocs especificats
W009;Caiguda al mateix nivell que implica gel i neu:  lloc no especificat
W010;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  domicili
W011;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  institució residencial
W012;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  escola, altres institucions i àrees administratives públiques
W013;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  zona esportiva
W014;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  carrer i via pública
W015;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  àrea comercial i de serveis
W016;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  zona industrial i de construcció
W017;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  granja
W018;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  altres llocs especificats
W019;Caiguda al mateix nivell per relliscada, ensopegada i entrebancada:  lloc no especificat
W020;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  domicili
W021;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  institució residencial
W022;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  escola, altres institucions i àrees administratives públiques
W023;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  zona esportiva
W024;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  carrer i via pública
W025;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  àrea comercial i de serveis
W026;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  zona industrial i de construcció
W027;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  granja
W028;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  altres llocs especificats
W029;Caiguda que implica patins de gel, esquís, patins de rodes o monopatins:  lloc no especificat
W030;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  domicili
W031;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  institució residencial
W032;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  escola, altres institucions i àrees administratives públiques
W033;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  zona esportiva
W034;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  carrer i via pública
W035;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  àrea comercial i de serveis
W036;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  zona industrial i de construcció
W037;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  granja
W038;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  altres llocs especifificats
W039;Altra caiguda al mateix nivell per col·lisió amb una altra persona o empenta d'una altra persona:  lloc no especificat
W040;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  domicili
W041;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  institució residencial
W042;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  escola, altres institucions i àrees administratives públiques
W043;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  zona esportiva
W044;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  carrer i via pública
W045;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  àrea comercial i de serveis
W046;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  zona industrial i de construcció
W047;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  granja
W048;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  altres llocs especificats
W049;Caiguda d'una persona en ser transportada o sostinguda per altres persones:  lloc no especificat
W050;Caiguda que implica cadira de rodes:  domicili
W051;Caiguda que implica cadira de rodes:  institució residencial
W052;Caiguda que implica cadira de rodes:  escola, altres institucions i àrees administratives públiques
W053;Caiguda que implica cadira de rodes:  zona esportiva
W054;Caiguda que implica cadira de rodes:  carrer i via pública
W055;Caiguda que implica cadira de rodes:  àrea comercial i de serveis
W056;Caiguda que implica cadira de rodes:  zona industrial i de construcció
W057;Caiguda que implica cadira de rodes:  granja
W058;Caiguda que implica cadira de rodes:  altres llocs especificats
W059;Caiguda que implica cadira de rodes:  lloc no especificat
W060;Caiguda que implica llit: domicili
W061;Caiguda que implica llit: institució residencial
W062;Caiguda que implica llit: escola, altres institucions i àrees administratives públiques
W063;Caiguda que implica llit: zona esportiva
W064;Caiguda que implica llit: carrer i via pública
W065;Caiguda que implica llit: àrea comercial i de serveis
W066;Caiguda que implica llit: zona industrial i de construcció
W067;Caiguda que implica llit: granja
W068;Caiguda que implica llit: altres llocs especificats
W069;Caiguda que implica llit: lloc no especificat
W070;Caiguda que implica cadira: domicili
W071;Caiguda que implica cadira: institució residencial
W072;Caiguda que implica cadira: escola, altres institucions i àrees administratives públiques
W073;Caiguda que implica cadira: zona esportiva
W074;Caiguda que implica cadira: carrer i via pública
W075;Caiguda que implica cadira: àrea comercial i de serveis
W076;Caiguda que implica cadira: zona industrial i de construcció
W077;Caiguda que implica cadira: granja
W078;Caiguda que implica cadira: altres llocs especificats
W079;Caiguda que implica cadira: lloc no especificat
W080;Caiguda que implica altres mobles: domicili
W081;Caiguda que implica altres mobles: institució residencial
W082;Caiguda que implica altres mobles: escola, altres institucions i àrees administratives públiques
W083;Caiguda que implica altres mobles: zona esportiva
W084;Caiguda que implica altres mobles: carrer i via pública
W085;Caiguda que implica altres mobles: àrea comercial i de serveis
W086;Caiguda que implica altres mobles: zona industrial i de construcció
W087;Caiguda que implica altres mobles: granja
W088;Caiguda que implica altres mobles: altres llocs especificats
W089;Caiguda que implica altres mobles: lloc no especificat
W090;Caiguda que implica instal·lacions de pati de jocs: domicili
W091;Caiguda que implica instal·lacions de pati de jocs: institució residencial
W092;Caiguda que implica instal·lacions de pati de jocs: escola, altres institucions i àrees administratives públiques
W093;Caiguda que implica instal·lacions de pati de jocs: zona esportiva
W094;Caiguda que implica instal·lacions de pati de jocs: carrer i via pública
W095;Caiguda que implica instal·lacions de pati de jocs: àrea comercial i de serveis
W096;Caiguda que implica instal·lacions de pati de jocs: zona industrial i de construcció
W097;Caiguda que implica instal·lacions de pati de jocs: granja
W098;Caiguda que implica instal·lacions de pati de jocs: altres llocs especificats
W099;Caiguda que implica instal·lacions de pati de jocs: lloc no especificat
W100;Caiguda per i des d'esglaons i escales: domicili
W101;Caiguda per i des d'esglaons i escales: institució residencial
W102;Caiguda per i des d'esglaons i escales: escola, altres institucions i àrees administratives públiques
W103;Caiguda per i des d'esglaons i escales: zona esportiva
W104;Caiguda per i des d'esglaons i escales: carrer i via pública
W105;Caiguda per i des d'esglaons i escales: àrea comercial i de serveis
W106;Caiguda per i des d'esglaons i escales: zona industrial i de construcció
W107;Caiguda per i des d'esglaons i escales: granja
W108;Caiguda per i des d'esglaons i escales: altres llocs especificats
W109;Caiguda per i des d'esglaons i escales: lloc no especificat
W110;Caiguda per i des d'escala de mà: domicili
W111;Caiguda per i des d'escala de mà: institució residencial
W112;Caiguda per i des d'escala de mà: escola, altres institucions i àrees administratives públiques
W113;Caiguda per i des d'escala de mà: zona esportiva
W114;Caiguda per i des d'escala de mà: carrer i via pública
W115;Caiguda per i des d'escala de mà: àrea comercial i de serveis
W116;Caiguda per i des d'escala de mà: zona industrial i de construcció
W117;Caiguda per i des d'escala de mà: granja
W118;Caiguda per i des d'escala de mà: altres llocs especificats
W119;Caiguda per i des d'escala de mà: lloc no especificat
W120;Caiguda per i des de bastida: domicili
W121;Caiguda per i des de bastida: institució residencial
W122;Caiguda per i des de bastida: escola, altres institucions i àrees administratives públiques
W123;Caiguda per i des de bastida: zona esportiva
W124;Caiguda per i des de bastida: carrer i via pública
W125;Caiguda per i des de bastida: àrea comercial i de serveis
W126;Caiguda per i des de bastida: zona industrial i de construcció
W127;Caiguda per i des de bastida: granja
W128;Caiguda per i des de bastida: altres llocs especificats
W129;Caiguda per i des de bastida: lloc no especificat
W130;Caiguda des de, fora de o per un edifici o una altra estructura: domicili
W131;Caiguda des de, fora de o per un edifici o una altra estructura: institució residencial
W132;Caiguda des de, fora de o per un edifici o una altra estructura: escola, altres institucions i àrees administratives públiques
W133;Caiguda des de, fora de o per un edifici o una altra estructura: zona esportiva
W134;Caiguda des de, fora de o per un edifici o una altra estructura: carrer i via pública
W135;Caiguda des de, fora de o per un edifici o una altra estructura: àrea comercial i de serveis
W136;Caiguda des de, fora de o per un edifici o una altra estructura: zona industrial i de construcció
W137;Caiguda des de, fora de o per un edifici o una altra estructura: granja
W138;Caiguda des de, fora de o per un edifici o una altra estructura: altres llocs especificats
W139;Caiguda des de, fora de o per un edifici o una altra estructura: lloc no especificat
W140;Caiguda des d'arbre: domicili
W141;Caiguda des d'arbre: institució residencial
W142;Caiguda des d'arbre: escola, altres institucions i àrees administratives públiques
W143;Caiguda des d'arbre: zona esportiva
W144;Caiguda des d'arbre: carrer i via pública
W145;Caiguda des d'arbre: àrea comercial i de serveis
W146;Caiguda des d'arbre: zona industrial i de construcció
W147;Caiguda des d'arbre: granja
W148;Caiguda des d'arbre: altres llocs especificats
W149;Caiguda des d'arbre: lloc no especificat
W150;Caiguda des de cingle: domicili
W151;Caiguda des de cingle: institució residencial
W152;Caiguda des de cingle: escola, altres institucions i àrees administratives públiques
W153;Caiguda des de cingle: zona esportiva
W154;Caiguda des de cingle: carrer i via pública
W155;Caiguda des de cingle: àrea comercial i de serveis
W156;Caiguda des de cingle: zona industrial i de construcció
W157;Caiguda des de cingle: granja
W158;Caiguda des de cingle: altres llocs especificats
W159;Caiguda des de cingle: lloc no especificat
W160;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: domicili
W161;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: institució residencial
W162;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: escola, altres institucions i àrees administratives públiques
W163;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: zona esportiva
W164;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: carrer i via pública
W165;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: àrea comercial i de serveis
W166;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: zona industrial i de construcció
W167;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: granja
W168;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: altres llocs especificats
W169;Immersió o salt a l'aigua que causa lesió diferent d'ofegament per immersió o submersió: lloc no especificat
W170;Altre tipus de caiguda des d'un nivell superior: domicili
W171;Altre tipus de caiguda des d'un nivell superior: institució residencial
W172;Altre tipus de caiguda des d'un nivell superior: escola, altres institucions i àrees administratives públiques
W173;Altre tipus de caiguda des d'un nivell superior: zona esportiva
W174;Altre tipus de caiguda des d'un nivell superior: carrer i via pública
W175;Altre tipus de caiguda des d'un nivell superior: àrea comercial i de serveis
W176;Altre tipus de caiguda des d'un nivell superior: zona industrial i de construcció
W177;Altre tipus de caiguda des d'un nivell superior: granja
W178;Altre tipus de caiguda des d'un nivell superior: altres llocs especificats
W179;Altre tipus de caiguda des d'un nivell superior: lloc no especificat
W180;Altre tipus de caiguda al mateix nivell: domicili
W181;Altre tipus de caiguda al mateix nivell: institució residencial
W182;Altre tipus de caiguda al mateix nivell: escola, altres institucions i àrees administratives públiques
W183;Altre tipus de caiguda al mateix nivell: zona esportiva
W184;Altre tipus de caiguda al mateix nivell: carrer i via pública
W185;Altre tipus de caiguda al mateix nivell: àrea comercial i de serveis
W186;Altre tipus de caiguda al mateix nivell: zona industrial i de construcció
W187;Altre tipus de caiguda al mateix nivell: granja
W188;Altre tipus de caiguda al mateix nivell: altres llocs especificats
W189;Altre tipus de caiguda al mateix nivell: lloc no especificat
W190;Caiguda no especificada: domicili
W191;Caiguda no especificada: institució residencial
W192;Caiguda no especificada: escola, altres institucions i àrees administratives públiques
W193;Caiguda no especificada: zona esportiva
W194;Caiguda no especificada: carrer i via pública
W195;Caiguda no especificada: àrea comercial i de serveis
W196;Caiguda no especificada: zona industrial i de construcció
W197;Caiguda no especificada: granja
W198;Caiguda no especificada: altres llocs especificats
W199;Caiguda no especificada: lloc no especificat
W200;Cop per objecte llançat, projectat o caigut: domicili
W201;Cop per objecte llançat, projectat o caigut: institució residencial
W202;Cop per objecte llançat, projectat o caigut: escola, altres institucions i àrees administratives públiques
W203;Cop per objecte llançat, projectat o caigut: zona esportiva
W204;Cop per objecte llançat, projectat o caigut: carrer i via pública
W205;Cop per objecte llançat, projectat o caigut: àrea comercial i de serveis
W206;Cop per objecte llançat, projectat o caigut: zona industrial i de construcció
W207;Cop per objecte llançat, projectat o caigut: granja
W208;Cop per objecte llançat, projectat o caigut: altres llocs especificats
W209;Cop per objecte llançat, projectat o caigut: lloc no especificat
W210;Cop o topada contra equipament esportiu: domicili
W211;Cop o topada contra equipament esportiu: institució residencial
W212;Cop o topada contra equipament esportiu: escola, altres institucions i àrees administratives públiques
W213;Cop o topada contra equipament esportiu: zona esportiva
W214;Cop o topada contra equipament esportiu: carrer i via pública
W215;Cop o topada contra equipament esportiu: àrea comercial i de serveis
W216;Cop o topada contra equipament esportiu: zona industrial i de construcció
W217;Cop o topada contra equipament esportiu: granja
W218;Cop o topada contra equipament esportiu: altres llocs especificats
W219;Cop o topada contra equipament esportiu: lloc no especificat
W220;Cop o topada contra altres objectes: domicili
W221;Cop o topada contra altres objectes: institució residencial
W222;Cop o topada contra altres objectes: escola, altres institucions i àrees administratives públiques
W223;Cop o topada contra altres objectes: zona esportiva
W224;Cop o topada contra altres objectes: carrer i via pública
W225;Cop o topada contra altres objectes: àrea comercial i de serveis
W226;Cop o topada contra altres objectes: zona industrial i de construcció
W227;Cop o topada contra altres objectes: granja
W228;Cop o topada contra altres objectes: altres llocs especificats
W229;Cop o topada contra altres objectes: lloc no especificat
W230;Atrapada, esclafada, agafada o enxampada en o entre objectes: domicili
W231;Atrapada, esclafada, agafada o enxampada en o entre objectes: institució residencial
W232;Atrapada, esclafada, agafada o enxampada en o entre objectes: escola, altres institucions i àrees administratives públiques
W233;Atrapada, esclafada, agafada o enxampada en o entre objectes: zona esportiva
W234;Atrapada, esclafada, agafada o enxampada en o entre objectes: carrer i via pública
W235;Atrapada, esclafada, agafada o enxampada en o entre objectes: àrea comercial i de serveis
W236;Atrapada, esclafada, agafada o enxampada en o entre objectes: zona industrial i de construcció
W237;Atrapada, esclafada, agafada o enxampada en o entre objectes: granja
W238;Atrapada, esclafada, agafada o enxampada en o entre objectes: altres llocs especificats
W239;Atrapada, esclafada, agafada o enxampada en o entre objectes: lloc no especificat
W240;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: domicili
W241;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: institució residencial
W242;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: escola, altres institucions i àrees administratives públiques
W243;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: zona esportiva
W244;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: carrer i via pública
W245;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: àrea comercial i de serveis
W246;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: zona industrial i de construcció
W247;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: granja
W248;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: altres llocs especificats
W249;Contacte amb dispositius elevadors i transmissors no classificats a cap altre lloc: lloc no especificat
W250;Contacte amb vidre afilat: domicili
W251;Contacte amb vidre afilat: institució residencial
W252;Contacte amb vidre afilat: escola, altres institucions i àrees administratives públiques
W253;Contacte amb vidre afilat: zona esportiva
W254;Contacte amb vidre afilat: carrer i via pública
W255;Contacte amb vidre afilat: àrea comercial i de serveis
W256;Contacte amb vidre afilat: zona industrial i de construcció
W257;Contacte amb vidre afilat: granja
W258;Contacte amb vidre afilat: altres llocs especificats
W259;Contacte amb vidre afilat: lloc no especificat
W260;Contacte amb ganivet, espasa o daga: domicili
W261;Contacte amb ganivet, espasa o daga: institució residencial
W262;Contacte amb ganivet, espasa o daga: escola, altres institucions i àrees administratives públiques
W263;Contacte amb ganivet, espasa o daga: zona esportiva
W264;Contacte amb ganivet, espasa o daga: carrer i via pública
W265;Contacte amb ganivet, espasa o daga: àrea comercial i de serveis
W266;Contacte amb ganivet, espasa o daga: zona industrial i de construcció
W267;Contacte amb ganivet, espasa o daga: granja
W268;Contacte amb ganivet, espasa o daga: altres llocs especificats
W269;Contacte amb ganivet, espasa o daga: lloc no especificat
W270;Contacte amb estri manual no elèctric: domicili
W271;Contacte amb estri manual no elèctric: institució residencial
W272;Contacte amb estri manual no elèctric: escola, altres institucions i àrees administratives públiques
W273;Contacte amb estri manual no elèctric: zona esportiva
W274;Contacte amb estri manual no elèctric: carrer i via pública
W275;Contacte amb estri manual no elèctric: àrea comercial i de serveis
W276;Contacte amb estri manual no elèctric: zona industrial i de construcció
W277;Contacte amb estri manual no elèctric: granja
W278;Contacte amb estri manual no elèctric: altres llocs especificats
W279;Contacte amb estri manual no elèctric: lloc no especificat
W280;Contacte amb tallagespa motoritzat: domicili
W281;Contacte amb tallagespa motoritzat: institució residencial
W282;Contacte amb tallagespa motoritzat: escola, altres institucions i àrees administratives públiques
W283;Contacte amb tallagespa motoritzat: zona esportiva
W284;Contacte amb tallagespa motoritzat: carrer i via pública
W285;Contacte amb tallagespa motoritzat: àrea comercial i de serveis
W286;Contacte amb tallagespa motoritzat: zona industrial i de construcció
W287;Contacte amb tallagespa motoritzat: granja
W288;Contacte amb tallagespa motoritzat: altres llocs especificats
W289;Contacte amb tallagespa motoritzat: lloc no especificat
W290;Contacte amb altres estris manuals i dispositius domèstics elèctrics: domicili
W291;Contacte amb altres estris manuals i dispositius domèstics elèctrics: institució residencial
W292;Contacte amb altres estris manuals i dispositius domèstics elèctrics: escola, altres institucions i àrees administratives públiques
W293;Contacte amb altres estris manuals i dispositius domèstics elèctrics: zona esportiva
W294;Contacte amb altres estris manuals i dispositius domèstics elèctrics: carrer i via pública
W295;Contacte amb altres estris manuals i dispositius domèstics elèctrics: àrea comercial i de serveis
W296;Contacte amb altres estris manuals i dispositius domèstics elèctrics: zona industrial i de construcció
W297;Contacte amb altres estris manuals i dispositius domèstics elèctrics: granja
W298;Contacte amb altres estris manuals i dispositius domèstics elèctrics: altres llocs especificats
W299;Contacte amb altres estris manuals i dispositius domèstics elèctrics: lloc no especificat
W300;Contacte amb maquinària agrícola: domicili
W301;Contacte amb maquinària agrícola: institució residencial
W302;Contacte amb maquinària agrícola: escola, altres institucions i àrees administratives públiques
W303;Contacte amb maquinària agrícola: zona esportiva
W304;Contacte amb maquinària agrícola: carrer i via pública
W305;Contacte amb maquinària agrícola: àrea comercial i de serveis
W306;Contacte amb maquinària agrícola: zona industrial i de construcció
W307;Contacte amb maquinària agrícola: granja
W308;Contacte amb maquinària agrícola: altres llocs especificats
W309;Contacte amb maquinària agrícola: lloc no especificat
W310;Contacte amb altra maquinària i contacte amb maquinària no especificada: domicili
W311;Contacte amb altra maquinària i contacte amb maquinària no especificada: institució residencial
W312;Contacte amb altra maquinària i contacte amb maquinària no especificada: escola, altres institucions i àrees administratives públiques
W313;Contacte amb altra maquinària i contacte amb maquinària no especificada: zona esportiva
W314;Contacte amb altra maquinària i contacte amb maquinària no especificada: carrer i via pública
W315;Contacte amb altra maquinària i contacte amb maquinària no especificada: àrea comercial i de serveis
